"STATISTIC","Statistic","TLIST(D1)","Date","C02196V02652","County","UNIT","VALUE"
"SLI01C01","Staying Local Indicator","2020M07D18","2020 July 18","IE1105","Monaghan","%","49.8"
"SLI01C01","Staying Local Indicator","2020M07D18","2020 July 18","IE1106","Sligo","%","48.4"
"SLI01C01","Staying Local Indicator","2020M07D18","2020 July 18","IE1201","Laois","%","48.3"
"SLI01C01","Staying Local Indicator","2020M07D18","2020 July 18","IE1202","Longford","%","50"
"SLI01C01","Staying Local Indicator","2020M07D18","2020 July 18","IE1203","Offaly","%","48.8"
"SLI01C01","Staying Local Indicator","2020M07D18","2020 July 18","IE1204","Westmeath","%","54.3"
"SLI01C01","Staying Local Indicator","2020M07D18","2020 July 18","IE1303","Mayo","%","44.9"
"SLI01C01","Staying Local Indicator","2020M07D18","2020 July 18","IE1304","Roscommon","%","45.3"
"SLI01C01","Staying Local Indicator","2020M07D18","2020 July 18","IE21","Dublin","%","70.5"
"SLI01C01","Staying Local Indicator","2020M07D18","2020 July 18","IE2201","Kildare","%","52.9"
"SLI01C01","Staying Local Indicator","2020M07D18","2020 July 18","IE2202","Meath","%","53"
"SLI01C01","Staying Local Indicator","2020M07D18","2020 July 18","IE2203","Wicklow","%","54.1"
"SLI01C01","Staying Local Indicator","2020M07D18","2020 July 18","IE2301","Clare","%","47.5"
"SLI01C01","Staying Local Indicator","2020M07D18","2020 July 18","IE2401","Carlow","%","44.3"
"SLI01C01","Staying Local Indicator","2020M07D18","2020 July 18","IE2402","Kilkenny","%","49.8"
"SLI01C01","Staying Local Indicator","2020M07D18","2020 July 18","IE05122","Tipperary","%","46.3"
"SLI01C01","Staying Local Indicator","2020M07D18","2020 July 18","IE2406","Wexford","%","48"
"SLI01C01","Staying Local Indicator","2020M07D18","2020 July 18","IE2503","Kerry","%","47.7"
"SLI01C01","Staying Local Indicator","2020M07D18","2020 July 18","IE05316","Cork","%","52.9"
"SLI01C01","Staying Local Indicator","2020M07D18","2020 July 18","IE04225","Galway","%","51.1"
"SLI01C01","Staying Local Indicator","2020M07D18","2020 July 18","IE05118","Limerick","%","55"
"SLI01C01","Staying Local Indicator","2020M07D18","2020 July 18","IE05225","Waterford","%","56"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","-","State","%","55.9"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE1101","Cavan","%","48.2"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE1102","Donegal","%","47.7"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE1103","Leitrim","%","45.8"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE1104","Louth","%","59"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE1105","Monaghan","%","49.4"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE1106","Sligo","%","47.5"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE1201","Laois","%","47.7"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE1202","Longford","%","49.5"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE1203","Offaly","%","48.2"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE1204","Westmeath","%","53.7"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE1303","Mayo","%","44.1"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE1304","Roscommon","%","44.6"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE21","Dublin","%","70.1"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE2201","Kildare","%","52.4"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE2202","Meath","%","52.6"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE2203","Wicklow","%","53.7"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE2301","Clare","%","46.8"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE2401","Carlow","%","43.9"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE2402","Kilkenny","%","49.2"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE05122","Tipperary","%","45.8"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE2406","Wexford","%","47.4"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE2503","Kerry","%","46.7"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE05316","Cork","%","52.1"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE04225","Galway","%","50.2"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE05118","Limerick","%","54.3"
"SLI01C01","Staying Local Indicator","2020M07D19","2020 July 19","IE05225","Waterford","%","55.3"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","-","State","%","55.3"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE1101","Cavan","%","47.8"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE1102","Donegal","%","47.1"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE1103","Leitrim","%","45.2"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE1104","Louth","%","58.5"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE1105","Monaghan","%","48.9"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE1106","Sligo","%","47"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE1201","Laois","%","47.2"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE1202","Longford","%","49"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE1203","Offaly","%","47.7"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE1204","Westmeath","%","53.2"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE1303","Mayo","%","43.5"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE1304","Roscommon","%","44"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE21","Dublin","%","69.4"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE2201","Kildare","%","51.8"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE2202","Meath","%","52.1"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE2203","Wicklow","%","53.3"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE2301","Clare","%","46.1"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE2401","Carlow","%","43.3"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE2402","Kilkenny","%","48.6"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE05122","Tipperary","%","45.4"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE2406","Wexford","%","46.9"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE2503","Kerry","%","46"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE05316","Cork","%","51.4"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE04225","Galway","%","49.6"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE05118","Limerick","%","53.5"
"SLI01C01","Staying Local Indicator","2020M07D20","2020 July 20","IE05225","Waterford","%","54.6"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","-","State","%","54.6"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE1101","Cavan","%","47.2"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE1102","Donegal","%","46.5"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE1103","Leitrim","%","44.6"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE1104","Louth","%","57.8"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE1105","Monaghan","%","48.3"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE1106","Sligo","%","46.2"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE1201","Laois","%","46.6"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE1202","Longford","%","48.3"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE1203","Offaly","%","46.9"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE1204","Westmeath","%","52.5"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE1303","Mayo","%","42.9"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE1304","Roscommon","%","43.3"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE21","Dublin","%","68.6"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE2201","Kildare","%","51"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE2202","Meath","%","51.5"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE2203","Wicklow","%","52.6"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE2301","Clare","%","45.4"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE2401","Carlow","%","42.6"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE2402","Kilkenny","%","47.9"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE05122","Tipperary","%","44.7"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE2406","Wexford","%","46.3"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE2503","Kerry","%","45.2"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE05316","Cork","%","50.7"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE04225","Galway","%","48.9"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE05118","Limerick","%","52.7"
"SLI01C01","Staying Local Indicator","2020M07D21","2020 July 21","IE05225","Waterford","%","53.8"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","-","State","%","54.3"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE1101","Cavan","%","47"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE1102","Donegal","%","46"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE1103","Leitrim","%","44.3"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE1104","Louth","%","57.6"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE1105","Monaghan","%","48.2"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE1106","Sligo","%","45.9"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE1201","Laois","%","46.4"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE1202","Longford","%","48.2"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE1203","Offaly","%","46.7"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE1204","Westmeath","%","52.4"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE1303","Mayo","%","42.6"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE1304","Roscommon","%","43.1"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE21","Dublin","%","68.2"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE2201","Kildare","%","50.6"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE2202","Meath","%","51.2"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE2203","Wicklow","%","52.4"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE2301","Clare","%","45.3"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE2401","Carlow","%","42.3"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE2402","Kilkenny","%","47.7"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE05122","Tipperary","%","44.4"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE2406","Wexford","%","46.2"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE2503","Kerry","%","44.9"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE05316","Cork","%","50.4"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE04225","Galway","%","48.8"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE05118","Limerick","%","52.3"
"SLI01C01","Staying Local Indicator","2020M07D22","2020 July 22","IE05225","Waterford","%","53.6"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","-","State","%","54"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE1101","Cavan","%","46.6"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE1102","Donegal","%","45.7"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE1103","Leitrim","%","44"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE1104","Louth","%","57.4"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE1105","Monaghan","%","48"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE1106","Sligo","%","45.6"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE1201","Laois","%","46.2"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE1202","Longford","%","47.9"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE1203","Offaly","%","46.4"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE1204","Westmeath","%","52.3"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE1303","Mayo","%","42.2"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE1304","Roscommon","%","42.9"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE21","Dublin","%","68.1"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE2201","Kildare","%","50.3"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE2202","Meath","%","50.9"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE2203","Wicklow","%","52.2"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE2301","Clare","%","45"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE2401","Carlow","%","42"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE2402","Kilkenny","%","47.5"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE05122","Tipperary","%","44.1"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE2406","Wexford","%","46"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE2503","Kerry","%","44.5"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE05316","Cork","%","50.1"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE04225","Galway","%","48.4"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE05118","Limerick","%","52"
"SLI01C01","Staying Local Indicator","2020M07D23","2020 July 23","IE05225","Waterford","%","53.4"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","-","State","%","53.8"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE1101","Cavan","%","46.5"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE1102","Donegal","%","45.6"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE1103","Leitrim","%","44.2"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE1104","Louth","%","57.1"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE1105","Monaghan","%","47.8"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE1106","Sligo","%","45.2"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE1201","Laois","%","46.1"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE1202","Longford","%","47.6"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE1203","Offaly","%","46.2"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE1204","Westmeath","%","51.9"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE1303","Mayo","%","41.9"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE1304","Roscommon","%","42.8"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE21","Dublin","%","67.7"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE2201","Kildare","%","49.9"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE2202","Meath","%","50.7"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE2203","Wicklow","%","52"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE2301","Clare","%","44.7"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE2401","Carlow","%","42.2"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE2402","Kilkenny","%","47.4"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE05122","Tipperary","%","43.9"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE2406","Wexford","%","45.8"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE2503","Kerry","%","44.3"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE05316","Cork","%","50"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE04225","Galway","%","48.1"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE05118","Limerick","%","51.7"
"SLI01C01","Staying Local Indicator","2020M07D24","2020 July 24","IE05225","Waterford","%","53.4"
"SLI01C01","Staying Local Indicator","2020M07D25","2020 July 25","-","State","%","53.5"
"SLI01C01","Staying Local Indicator","2020M07D25","2020 July 25","IE1101","Cavan","%","46.3"
"SLI01C01","Staying Local Indicator","2020M07D25","2020 July 25","IE1102","Donegal","%","45.3"
"SLI01C01","Staying Local Indicator","2020M07D25","2020 July 25","IE1103","Leitrim","%","44.1"
"SLI01C01","Staying Local Indicator","2020M07D25","2020 July 25","IE1104","Louth","%","56.9"
"SLI01C01","Staying Local Indicator","2020M07D25","2020 July 25","IE1105","Monaghan","%","47.6"
"SLI01C01","Staying Local Indicator","2020M07D25","2020 July 25","IE1106","Sligo","%","45.1"
